0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^7,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0127125,8008293842,DIAN,0127125^8008293842^DIAN.ST-E00312^41^H5N5HCCXX^7,r1.fq.gz,r2.fq.gz,0127125^8008293842^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^7,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140622,8011737711,DIAN,0140622^8011737711^DIAN.ST-E00312^41^H5N5HCCXX^7,r1.fq.gz,r2.fq.gz,0140622^8011737711^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0140824,8014268956,DIAN,0140824^8014268956^DIAN.ST-E00312^41^H5N5HCCXX^7,r1.fq.gz,r2.fq.gz,0140824^8014268956^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^7,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141018,8008293895,DIAN,0141018^8008293895^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0141018^8008293895^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141220,8002616539,DIAN,0141220^8002616539^DIAN.ST-E00312^41^H5N5HCCXX^7,r1.fq.gz,r2.fq.gz,0141220^8002616539^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0141422,8008293857,DIAN,0141422^8008293857^DIAN.ST-E00312^41^H5N5HCCXX^7,r1.fq.gz,r2.fq.gz,0141422^8008293857^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^1,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^2,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^3,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^4,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^5,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^6,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^7,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140521,8011738094,DIAN,0140521^8011738094^DIAN.ST-E00267^148334137^H35HTCCXX^8,r1.fq.gz,r2.fq.gz,0140521^8011738094^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^1,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^2,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^3,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^4,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^5,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^6,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^7,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140723,8005872869,DIAN,0140723^8005872869^DIAN.ST-E00267^148334137^H35HTCCXX^8,r1.fq.gz,r2.fq.gz,0140723^8005872869^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0140925,8008293871,DIAN,0140925^8008293871^DIAN.ST-E00312^41^H5N5HCCXX^7,r1.fq.gz,r2.fq.gz,0140925^8008293871^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^1,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^2,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^3,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^4,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^5,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^6,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^7,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^148334144^H35J2CCXX^8,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^80^H2TJGCCXX^5,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^80^H2TJGCCXX^6,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^80^H2TJGCCXX^7,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141119,8008293859,DIAN,0141119^8008293859^DIAN.ST-E00267^80^H2TJGCCXX^8,r1.fq.gz,r2.fq.gz,0141119^8008293859^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^1,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^2,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^3,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^4,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^5,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^6,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^7,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141321,8011738217,DIAN,0141321^8011738217^DIAN.ST-E00267^148334137^H35HTCCXX^8,r1.fq.gz,r2.fq.gz,0141321^8011738217^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^1,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^2,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^3,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^4,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^5,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^6,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^7,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
0141523,8008293893,DIAN,0141523^8008293893^DIAN.ST-E00267^148334137^H35HTCCXX^8,r1.fq.gz,r2.fq.gz,0141523^8008293893^DIAN
